GENE_SYMBOL,logFC,P.Value,FDR,-log10(FDR),significant
SCN7A,-0.801,4.15e-05,0.014309129032258063,1.844386800062436,True
KLF5,0.709,4.2e-05,0.014309129032258063,1.844386800062436,True
LIPG,0.802,4.58e-05,0.015356085714285714,1.813719472411795,True
MARVELD2,-0.616,4.696184749246562e-05,0.015499611009114865,1.8096792011016305,True
CLSPN,0.5476666666666666,5.07250282316794e-05,0.016484073405196368,1.7829354601872003,True
INSIG1,0.942,5.24e-05,0.01677038181818182,1.7754570495202247,True
SLC51B,1.21,5.7e-05,0.01797031343283582,1.7454443479904176,True
FLRT3,-0.757,5.9e-05,0.018327308823529412,1.7369013020261748,True
HMGCS1,0.67,6.33e-05,0.018979795896871435,1.7217084621584142,True
RNVU1-17,0.540375,6.46812508953589e-05,0.018979795896871435,1.7217084621584142,True
OSGIN1,1.08,6.73e-05,0.018979795896871435,1.7217084621584142,True
POTEC,-0.22188888888888889,7.188295562892178e-05,0.018979795896871435,1.7217084621584142,True
LOC100288966,-0.22188888888888889,7.188295562892178e-05,0.018979795896871435,1.7217084621584142,True
POTEB2,-0.22188888888888889,7.188295562892178e-05,0.018979795896871435,1.7217084621584142,True
POTED,-0.22188888888888889,7.188295562892178e-05,0.018979795896871435,1.7217084621584142,True
POTEG,-0.22188888888888889,7.188295562892178e-05,0.018979795896871435,1.7217084621584142,True
POTEH,-0.22188888888888889,7.188295562892178e-05,0.018979795896871435,1.7217084621584142,True
LOC102723502,-0.22188888888888889,7.188295562892178e-05,0.018979795896871435,1.7217084621584142,True
POTEB3,-0.22188888888888889,7.188295562892178e-05,0.018979795896871435,1.7217084621584142,True
POTEB,-0.22188888888888889,7.188295562892178e-05,0.018979795896871435,1.7217084621584142,True
TSKU,0.945,7.29e-05,0.0190107,1.7210018915227576,True
SHB,0.816,8.94e-05,0.023029221951219515,1.6377207345498814,True
ITGB3,0.713,9.41e-05,0.023813667857142857,1.6231737080206907,True
FRMD6,0.646,9.47e-05,0.023813667857142857,1.6231737080206907,True
GCLM,0.639,9.67e-05,0.024030518823529412,1.6192368525933736,True
LRRFIP1,0.25110350000000004,0.00010859396614549891,0.02667244589408574,1.5739371571785519,True
PIK3R1,-0.658,0.000139,0.03374824137931034,1.471748853326606,True
IL6,0.641,0.000151,0.036245147727272733,1.4407501258190818,True
DUSP5,0.634,0.000159,0.037736595505617976,1.4232372832865439,True
NMRAL1P1,0.673,0.000185,0.04340660439560439,1.3624441867466772,True
NAT8,0.825,0.000187,0.04340660439560439,1.3624441867466772,True
INHBB,0.447,0.00019801987050554418,0.045232037238518596,1.3445538513095325,True
ANKRD20A5P,-0.23484444444444444,0.00019914687606789895,0.045232037238518596,1.3445538513095325,True
ITGA2,0.734,0.000219,0.04891642105263158,1.310545325428724,True
RORA,0.712,0.00022,0.04891642105263158,1.310545325428724,True
MOP-1,-0.684,0.000233,0.05126728125,1.290159712975632,False
ERVK-4,-0.28227142857142856,0.0002574336913251147,0.055825071428571425,1.2531707125733256,False
FETUB,0.608,0.000259,0.055825071428571425,1.2531707125733256,False
SENP7,-0.6,0.000266,0.056754727272727276,1.2459979589285655,False
GRID2,-0.642,0.00027,0.057032099999999995,1.2438806368030952,False
CCL20,1.63,0.000274,0.057303980198019806,1.241815211924337,False
FLVCR2,0.672,0.000279,0.05777761764705882,1.2382403694504025,False
SHROOM3,0.668,0.000287,0.05885729126213592,1.2301997289332625,False
TNFRSF1B,0.945,0.000293,0.059345571428571435,1.2266116840538577,False
MTERF2,-0.62,0.000295,0.059345571428571435,1.2266116840538577,False
NFE2L2,0.582,0.0003,0.05978207547169811,1.2234290115071904,False
CDC42SE1,0.623,0.000308,0.06080265420560748,1.216077462146848,False
ZSWIM6,0.66,0.000316,0.06180433333333333,1.2089810738306284,False
ING5,0.3096666666666667,0.0003271656056199984,0.06260781081081081,1.2033714817987657,False
UPP1,0.583,0.000328,0.06260781081081081,1.2033714817987657,False
RANBP3L,-0.738,0.000329,0.06260781081081081,1.2033714817987657,False
IRAK2,0.631,0.000344,0.06487778571428572,1.187903981060734,False
GCH1,0.628,0.000363,0.06785530088495574,1.16841621940939,False
NEDD4L,0.61,0.000374,0.06929826315789474,1.159277650098075,False
FBXO30,0.612,0.000388,0.07022946153846155,1.1534806613825364,False
LOC646938,-0.581,0.000388,0.07022946153846155,1.1534806613825364,False
EDN1,-0.529,0.000389,0.07022946153846155,1.1534806613825364,False
ZNF229,0.619,0.000405,0.07086350502721503,1.1495773705417611,False
OSBPL11,-0.587,0.000411,0.07086350502721503,1.1495773705417611,False
DCBLD1,0.621,0.000412,0.07086350502721503,1.1495773705417611,False
ARHGEF5,0.3665,0.00041264077632663203,0.07086350502721503,1.1495773705417611,False
ARHGEF35,0.3665,0.00041264077632663203,0.07086350502721503,1.1495773705417611,False
LOC102725117,0.3665,0.00041264077632663203,0.07086350502721503,1.1495773705417611,False
EPHA4,-0.541,0.00042,0.07154564516129032,1.1454167957264172,False
NAT8B,0.627,0.000434,0.07325992857142857,1.1351335091092236,False
CHKA,0.548,0.000437,0.07325992857142857,1.1351335091092236,False
SOWAHC,0.572,0.000446,0.0741799842519685,1.1297132632058975,False
FAM13A,-0.721,0.000452,0.07459059374999999,1.127315935798569,False
RASGEF1B,-0.599,0.000458,0.07499483720930233,1.1249686332574622,False
MERTK,0.833,0.000475,0.07718019230769231,1.1124941436440527,False
DLEU2,-0.666,0.000479,0.07723600763358779,1.1121801832032836,False
NEIL3,0.666,0.000501,0.07845424755415771,1.1053835385092285,False
AGAP9,-0.18336363636363637,0.000508840217531582,0.07845424755415771,1.1053835385092285,False
AGAP6,-0.18336363636363637,0.000508840217531582,0.07845424755415771,1.1053835385092285,False
AGAP5,-0.18336363636363637,0.000508840217531582,0.07845424755415771,1.1053835385092285,False
AGAP12P,-0.18336363636363637,0.000508840217531582,0.07845424755415771,1.1053835385092285,False
AGAP4,-0.18336363636363637,0.000508840217531582,0.07845424755415771,1.1053835385092285,False
PHYHIPL,-0.601,0.000522,0.07990004347826087,1.097452984361057,False
RASD1,0.518,0.000531,0.08069289928057553,1.0931646801347086,False
MT1G,0.636,0.000552,0.08328497142857143,1.0794333589111216,False
MIR27B,-0.54,0.000556,0.08329353191489361,1.079388722035405,False
PMS2,-0.23088888888888892,0.0005924978566011363,0.08559162115228115,1.0675687477695122,False
PMS2P4,-0.24150000000000002,0.0005927047656405256,0.08559162115228115,1.0675687477695122,False
PMS2P7,-0.23444444444444448,0.0005997045841280884,0.08559162115228115,1.0675687477695122,False
LOC441259,-0.23444444444444448,0.0005997045841280884,0.08559162115228115,1.0675687477695122,False
DTX2P1-UPK3BP1-PMS2P11,-0.23444444444444448,0.0005997045841280884,0.08559162115228115,1.0675687477695122,False
PMS2P9,-0.23444444444444448,0.0005997045841280884,0.08559162115228115,1.0675687477695122,False
PMS2P5,-0.23444444444444448,0.0005997045841280884,0.08559162115228115,1.0675687477695122,False
RNPC3,-0.3713333333333333,0.0006136508863100386,0.08699427967467749,1.0605093035583752,False
NIPAL1,0.608,0.000625,0.0880125,1.0554556426736885,False
TMPRSS2,0.715,0.000636,0.08896839735099338,1.050764232606838,False
ERVK-19,-0.2511125,0.0006846757434256263,0.09391172550895782,1.0272801797688278,False
ERVK-9,-0.2511125,0.0006846757434256263,0.09391172550895782,1.0272801797688278,False
ERVK-6,-0.2511125,0.0006846757434256263,0.09391172550895782,1.0272801797688278,False
PER2,0.584,0.000696,0.0947826923076923,1.0232709593022873,False
NPC1,0.508,0.0007,0.0947826923076923,1.0232709593022873,False
SERPINB9,0.614,0.000714,0.0953175375,1.0208271860483682,False
S1PR1,0.77,0.000716,0.0953175375,1.0208271860483682,False
SNHG15,0.598,0.000722,0.0953175375,1.0208271860483682,False
SNORA9,0.598,0.000722,0.0953175375,1.0208271860483682,False
HHEX,0.578,0.000743,0.09748067701863353,1.011081463233357,False
RAB8B,0.507,0.000758,0.09883477777777777,1.00509020987266,False
SLC6A6,0.503,0.000775,0.09994785365853659,1.000226527751592,False
ATF3,0.545,0.000776,0.09994785365853659,1.000226527751592,False
AUTS2,0.622,0.000808,0.10343869090909091,0.9853169844014027,False
TNFAIP8,0.727,0.000821,0.10446977710843372,0.9810093318826969,False
CIART,0.489,0.000844,0.10675336526946108,0.9716184254840108,False
GAS6-AS1,-0.405,0.0008577197590384158,0.10722601120462628,0.9696998494160658,False
PPFIBP2,-0.484,0.000871,0.10722601120462628,0.9696998494160658,False
PFKFB1,0.744,0.000877,0.10722601120462628,0.9696998494160658,False
MAP3K13,0.844,0.000878,0.10722601120462628,0.9696998494160658,False
SEMA6D,0.525,0.000878,0.10722601120462628,0.9696998494160658,False
HSD17B7P2,0.361,0.0008802588553694674,0.10722601120462628,0.9696998494160658,False
IER3,0.2693333333333333,0.0008832706504570835,0.10722601120462628,0.9696998494160658,False
POTEJ,-0.1711230769230769,0.0009382324547111364,0.11281602272727273,0.9476292151765338,False
FAM83G,0.68,0.00094,0.11281602272727273,0.9476292151765338,False
PPP1R3C,-0.577,0.000952,0.11308733824399513,0.946586017873792,False
ANKRD20A4,-0.21937142857142858,0.0009719193024315149,0.11308733824399513,0.946586017873792,False
ANKRD20A2,-0.21937142857142858,0.0009719193024315149,0.11308733824399513,0.946586017873792,False
ANKRD20A3,-0.21937142857142858,0.0009719193024315149,0.11308733824399513,0.946586017873792,False
ANKRD20A1,-0.21937142857142858,0.0009719193024315149,0.11308733824399513,0.946586017873792,False
POTEM,-0.1705384615384615,0.0009743831633956878,0.11308733824399513,0.946586017873792,False
MT1E,0.755,0.000991,0.11422491847826088,0.9422391432258935,False
NR1D2,0.732,0.000995,0.11422491847826088,0.9422391432258935,False
GPAT3,0.716,0.00101,0.11532016216216216,0.9380947555824538,False
ABCB1,0.51,0.00102,0.11583580645161291,0.9361571734180812,False
RFFL,0.488,0.00105,0.11846761904761904,0.9264003398705565,False
LHFPL2,0.521,0.00106,0.11846761904761904,0.9264003398705565,False
B3GNT5,0.586,0.00106,0.11846761904761904,0.9264003398705565,False
SLC6A1,0.608,0.00107,0.11895584210526315,0.9246142242297019,False
IRF1,0.773,0.00111,0.12211734375,0.9132226508789747,False
RNF19A,0.512,0.00111,0.12211734375,0.9132226508789747,False
PMAIP1,0.685,0.00113,0.12240507692307692,0.9122005688411808,False
CGNL1,0.503,0.00113,0.12240507692307692,0.9122005688411808,False
CREB3L3,0.684,0.00113,0.12240507692307692,0.9122005688411808,False
LOC285847,0.27349999999999997,0.0011533986411925358,0.12430224233627517,0.9055210368813871,False
AGAP11,-0.14869842105263162,0.0011704987527040352,0.12505656716417912,0.9028934969900406,False
RTP3,0.59,0.00118,0.12505656716417912,0.9028934969900406,False
BRINP3,-0.579,0.00118,0.12505656716417912,0.9028934969900406,False
GCLC,0.502,0.00119,0.12505656716417912,0.9028934969900406,False
HS3ST3B1,0.579,0.00119,0.12505656716417912,0.9028934969900406,False
CDH10,-0.463,0.00126,0.1317573267326733,0.8802252252911433,False
CXCL8,0.865,0.00129,0.13422990147783248,0.8721507285760466,False
FHDC1,0.679,0.0013,0.13460735294117646,0.8709312160811447,False
VASN,0.541,0.00133,0.13673826086956523,0.8641099480541927,False
MSMO1,0.464,0.00134,0.13673826086956523,0.8641099480541927,False
MSC,0.567,0.00134,0.13673826086956523,0.8641099480541927,False
PLPP3,0.479,0.00136,0.13811192307692308,0.8597688275546266,False
SDPR,-0.478,0.00139,0.1404831100478469,0.8523758868190414,False
ETS1,0.603,0.0014,0.14048787735849055,0.8523611492354541,False
ZFP28,0.373,0.0014050353770351074,0.14048787735849055,0.8523611492354541,False
LMCD1,0.516,0.00141,0.14048787735849055,0.8523611492354541,False
ANKRD20A21P,-0.2648,0.001422655429237976,0.14108333629950126,0.8505242788079842,False
FKBP5,0.1263333333333333,0.0014424680985589905,0.14237968993393252,0.8465519571788233,False
MT1X,0.597,0.00145,0.1424574418604651,0.846314858642713,False
RAB3B,0.683,0.00149,0.14570958333333334,0.8365118837007394,False
TCF4,-0.46,0.00156,0.15170154545454545,0.8190099948298661,False
RNF125,0.538,0.00157,0.15170154545454545,0.8190099948298661,False
KDM7A,0.502,0.00158,0.15170154545454545,0.8190099948298661,False
HMOX1,1.1,0.00158,0.15170154545454545,0.8190099948298661,False
HNF1A-AS1,-0.552,0.0016,0.1529266968325792,0.8155166919912684,False
HSD17B7,0.463,0.00161,0.15318932432432433,0.8147714993808715,False
LOC151760,-0.473,0.00163,0.15439681614349776,0.8113616596062854,False
SLC51A,0.613,0.00164,0.15465053571428572,0.8106485712485474,False
POTEKP,-0.16891666666666663,0.0016715219675992052,0.1569224823182134,0.8043148304904012,False
BHLHE40,0.503,0.00169,0.15725933920704846,0.8033835535415317,False
LOC339803,-0.597,0.00169,0.15725933920704846,0.8033835535415317,False
ZNF319,0.428,0.0017,0.15749605263157895,0.8027303265842624,False
POTEF,-0.1619785714285714,0.0017274042456893784,0.1586433038334641,0.7995782542887482,False
POTEE,-0.1619785714285714,0.0017274042456893784,0.1586433038334641,0.7995782542887482,False
RAD51L3-RFFL,0.15849999999999997,0.001746279341392312,0.15864914163090127,0.7995622733018071,False
KLF15,-0.481,0.00175,0.15864914163090127,0.7995622733018071,False
TRIM59,-0.527,0.00175,0.15864914163090127,0.7995622733018071,False
ETS2,0.622,0.00176,0.15887384615384614,0.7989475905580756,False
ARHGEF34P,0.276,0.0017788146775090513,0.15988894652350508,0.79618155895406,False
BAAT,-0.484,0.00192,0.17184813559322035,0.7648551752286394,False
RELB,0.5,0.00197,0.17557936708860758,0.7555265208105935,False
SPTSSB,-0.589,0.00201,0.17839172268907563,0.7486253005981056,False
KIAA1586,0.437,0.00202,0.17852912133891216,0.7482909324635965,False
CEP170,0.443,0.00203,0.17866537500000002,0.7479596047604756,False
C5orf46,-0.611,0.00207,0.1814299170124481,0.7412910980800332,False
SEC14L1,0.464,0.00212,0.18504446280991735,0.7327239060137625,False
KLHL2,0.638,0.00214,0.18602148148148148,0.730436901211204,False
DEPDC7,-0.522,0.00224,0.19391606557377047,0.7123862089666492,False
MEIS2,-0.5,0.00225,0.19398673469387753,0.7122279672152526,False
CREB5,0.448,0.00227,0.19491548780487805,0.710153650872339,False
GATA6,0.434,0.00231,0.19754708502024293,0.704329374329604,False
HIST1H4B,0.407,0.00235,0.20015745967741935,0.6986282195165625,False
DUSP6,0.665,0.00238,0.20189855421686748,0.6948667910013069,False
RALGDS,0.69,0.00239,0.20193588,0.6947865086859825,False
LRRTM3,-0.489,0.0024,0.20197290836653387,0.6947068807315147,False
NFKBIA,0.513,0.00242,0.2028478571428571,0.6928295757631955,False
CDC6,0.473,0.00249,0.20629856031128405,0.6855038028123389,False
MEGF9,0.497,0.0025,0.20629856031128405,0.6855038028123389,False
TCTN1,-0.437,0.0025,0.20629856031128405,0.6855038028123389,False
GUSBP11,-0.20387499999999997,0.0025014105873827812,0.20629856031128405,0.6855038028123389,False
ERBB3,-0.499,0.00251,0.20629856031128405,0.6855038028123389,False
MXD1,0.418,0.00258,0.21123,0.6752444009620826,False
RAD51AP1,0.56,0.00261,0.21123,0.6752444009620826,False
MT1DP,0.551,0.00261,0.21123,0.6752444009620826,False
BIRC3,0.457,0.00262,0.21123,0.6752444009620826,False
MYOM1,-0.416,0.00262,0.21123,0.6752444009620826,False
BBS10,-0.448,0.0027,0.2163591580188664,0.6648247173227432,False
ZNF658,-0.25666666666666665,0.0027143481927282866,0.2163591580188664,0.6648247173227432,False
ZNF658B,-0.25666666666666665,0.0027143481927282866,0.2163591580188664,0.6648247173227432,False
TLR2,0.552,0.00276,0.21917097744360903,0.6592169555279318,False
FAM90A1,0.22650000000000003,0.002785678671294205,0.22038161263575837,0.6568246433227518,False
MT1H,0.534,0.0028,0.2206528996282528,0.6562903610594106,False
HEXA-AS1,-0.443,0.00281,0.2206528996282528,0.6562903610594106,False
EHD4,0.553,0.00283,0.2214003333333333,0.6548217295967796,False
PVR,0.505,0.00286,0.22292169741697418,0.6518476587074452,False
USP27X,0.504,0.00291,0.22598503676470588,0.6459203160103739,False
SDC4,0.468,0.00293,0.22670472527472527,0.6445394276487292,False
ITPRIPL2,0.511,0.00301,0.23204463503649633,0.6344284681886272,False
NPY6R,-0.509,0.0031,0.23811381818181818,0.6232154009580725,False
ATF7IP,-0.407,0.00313,0.2395470652173913,0.6206091454808518,False
NEGR1,0.394,0.00316,0.2408629856115108,0.6182299346624074,False
PDE7A,-0.465,0.00317,0.2408629856115108,0.6182299346624074,False
GCNT4,0.443,0.00323,0.24430516014234877,0.6120673598882881,False
CPEB3,0.554,0.00324,0.24430516014234877,0.6120673598882881,False
MCM10,0.459,0.00325,0.24430516014234877,0.6120673598882881,False
KCNJ16,-0.409,0.00332,0.24854978798586572,0.604586602980053,False
TGFBR3,-0.402,0.00333,0.24854978798586572,0.604586602980053,False
FAM46A,-0.404,0.00348,0.25791036716990506,0.5885312002653569,False
HLA-DOA,0.3185,0.003514309780110822,0.25791036716990506,0.5885312002653569,False
FAM90A25P,0.22363636363636363,0.0035333885265433147,0.25791036716990506,0.5885312002653569,False
FAM90A7P,0.22363636363636363,0.0035333885265433147,0.25791036716990506,0.5885312002653569,False
FAM90A10P,0.22363636363636363,0.0035333885265433147,0.25791036716990506,0.5885312002653569,False
OCLN,-0.449,0.00355,0.25791036716990506,0.5885312002653569,False
LOC647859,-0.449,0.00355,0.25791036716990506,0.5885312002653569,False
HES1,-0.432,0.00356,0.25791036716990506,0.5885312002653569,False
TTTY8B,-0.28,0.003565299778138156,0.25791036716990506,0.5885312002653569,False
MT1L,0.484,0.00361,0.2588812121212121,0.586899466630239,False
STK17A,0.396,0.00361,0.2588812121212121,0.586899466630239,False
KIAA0101,0.4265,0.003623211812368085,0.2588812121212121,0.586899466630239,False
PDE7B,0.467,0.00363,0.2588812121212121,0.586899466630239,False
ZNF804A,-0.408,0.00364,0.2588812121212121,0.586899466630239,False
IBTK,0.416,0.0037,0.26226543624161075,0.5812589409713427,False
MT1P3,0.544,0.00374,0.2633334,0.5794940534812648,False
PEG10,0.446,0.00374,0.2633334,0.5794940534812648,False
HIVEP2,0.693,0.00377,0.26456382059800665,0.577469546350133,False
EID3,0.462,0.00381,0.265485790440123,0.575958718644999,False
DISP1,0.442,0.00384,0.265485790440123,0.575958718644999,False
FANCD2,0.388,0.00384,0.265485790440123,0.575958718644999,False
SLC7A2,0.404,0.00384,0.265485790440123,0.575958718644999,False
ZNF701,-0.2826666666666667,0.003845980773312391,0.265485790440123,0.575958718644999,False
FLJ37201,-0.432,0.00386,0.2655856026058632,0.575795471767514,False
ERRFI1,0.399,0.00389,0.26678074675324676,0.573845516136819,False
SH2D1B,0.423,0.00396,0.27070252427184466,0.5675076944614049,False
PCF11,-0.416,0.00398,0.27119206451612904,0.5667230227226674,False
ANKRD20A12P,-0.351,0.004017965681454896,0.27283874999999996,0.5640939488394159,False
TNP1,0.41,0.00403,0.27283874999999996,0.5640939488394159,False
MAB21L2,0.468,0.00408,0.27534134185303516,0.5601285754186511,False
GCC2-AS1,-0.595,0.00416,0.2798461146496815,0.5530807184085548,False
F2RL2,0.517,0.00421,0.2823105714285714,0.5492728589160147,False
ZDHHC18,0.416,0.00431382572412797,0.28785917981072556,0.5408199163649219,False
NSDHL,0.42,0.00432,0.28785917981072556,0.5408199163649219,False
CENPU,0.416,0.00435,0.28894669811320756,0.5391822639918779,False
ZSCAN30,0.433,0.0044,0.29007636118740415,0.5374876611461914,False
BPY2C,0.246,0.004421937617873605,0.29007636118740415,0.5374876611461914,False
BPY2,0.246,0.004421937617873605,0.29007636118740415,0.5374876611461914,False
BPY2B,0.246,0.004421937617873605,0.29007636118740415,0.5374876611461914,False
ADRA1A,-0.397,0.00455,0.2975530959752322,0.526435526636073,False
UBASH3B,0.431,0.00464,0.30250222222222223,0.5192714306138138,False
KDR,-0.465,0.00468,0.30323815950920247,0.5182161479558975,False
KANSL1L,-0.422,0.00468,0.30323815950920247,0.5182161479558975,False
CXCL10,0.587,0.00471,0.30424871559633027,0.5167712464934725,False
PAQR5,0.429,0.0048,0.30911707317073167,0.5098770072981744,False
ZBTB25,-0.496,0.00484,0.30930043043133937,0.5096194756197584,False
FGFBP1,0.455,0.00486,0.30930043043133937,0.5096194756197584,False
SESN3,-0.39,0.00489,0.30930043043133937,0.5096194756197584,False
RNF43,-0.392,0.00489,0.30930043043133937,0.5096194756197584,False
ZNF165,0.482,0.00492,0.30930043043133937,0.5096194756197584,False
DNMBP,0.507,0.00492,0.30930043043133937,0.5096194756197584,False
USP17L9P,0.17250666666666659,0.005007846764546611,0.30930043043133937,0.5096194756197584,False
USP17L6P,0.17250666666666659,0.005007846764546611,0.30930043043133937,0.5096194756197584,False
USP17L8,0.17250666666666659,0.005007846764546611,0.30930043043133937,0.5096194756197584,False
USP17L20,0.17250666666666659,0.005007846764546611,0.30930043043133937,0.5096194756197584,False
USP17L3,0.17250666666666659,0.005007846764546611,0.30930043043133937,0.5096194756197584,False
USP17L4,0.17250666666666659,0.005007846764546611,0.30930043043133937,0.5096194756197584,False
USP17L2,0.17250666666666659,0.005007846764546611,0.30930043043133937,0.5096194756197584,False
USP17L15,0.17250666666666659,0.005007846764546611,0.30930043043133937,0.5096194756197584,False
ELF3,0.43,0.00505,0.3109946064139941,0.5072471428861918,False
LOC100133091,0.477,0.00507,0.3113186337209302,0.5067948842002767,False
IMPG2,-0.409,0.00509,0.31164078260869565,0.5063457136985979,False
NDEL1,0.397,0.00512,0.31257156069364167,0.5050505387790283,False
HSPA8,-0.382,0.00515,0.31320310344827584,0.5041739432814522,False
SPRY1,-0.44,0.00516,0.31320310344827584,0.5041739432814522,False
CISH,-0.38,0.00522,0.31508051941885973,0.5015784472557915,False
CYP2A7,0.2545,0.005220763234228136,0.31508051941885973,0.5015784472557915,False
SFN,0.439,0.00527,0.31714589743589744,0.49874090221536005,False
GADD45G,0.456,0.00534,0.3204455113636364,0.4942458074116571,False
CNKSR3,-0.2241,0.005355736017625839,0.32047935382524245,0.49419994370705933,False
IRF6,-0.527,0.0055,0.32818220338983045,0.4838849734936266,False
PCDH9,-0.393,0.00558,0.3316785674157303,0.47928259104853443,False
EDEM1,0.388,0.00559,0.3316785674157303,0.47928259104853443,False
PCDH18,-0.527,0.00573,0.33890941504178274,0.4699163661171897,False
EGR1,-0.36,0.00575,0.33890941504178274,0.4699163661171897,False
IL4R,0.567,0.00576,0.33890941504178274,0.4699163661171897,False
SRXN1,0.582,0.00578,0.33914150000000004,0.46961906330884073,False
SOCS3,0.503,0.00584,0.34135234806629833,0.46679710541306785,False
